Location,Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?
Los Gatos,13,4/24/24 1:51 PM,Robiola Bosina,FORMAGGI,FOOD,Food,6.50,1.0,false
Los Gatos,13,4/24/24 1:51 PM,Truffolina,FORMAGGI,FOOD,Food,6.00,1.0,false
Los Gatos,13,4/24/24 1:51 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,13,4/24/24 1:51 PM,Funghi,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,13,4/24/24 1:51 PM,Eggplant Parm,ITALIAN AMERICAN,FOOD,Food,27.00,1.0,false
Los Gatos,13,4/24/24 1:51 PM,BTL Fornaci Gavi,White,BTG WINE,Wine on Premise,56.00,1.0,false
Los Gatos,8,4/24/24 1:54 PM,RET Paolo Cali Nero,Red,BTG WINE,Wine on Premise,30.00,1.0,false
Los Gatos,8,4/24/24 1:54 PM,RET Fornaci Gavi,White,BTG WINE,Wine on Premise,26.00,1.0,false
Los Gatos,14,4/24/24 1:55 PM,Caprese Panini,PANINI,FOOD,Food,17.00,1.0,false
Los Gatos,14,4/24/24 1:55 PM,Arthur Ave,PANINI,FOOD,Food,18.00,1.0,false
Los Gatos,14,4/24/24 1:55 PM,Diet Coke,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,14,4/24/24 1:55 PM,Coke,N/A Beverages,BEVERAGES,NA Beverage,8.00,2.0,false
Los Gatos,14,4/24/24 1:55 PM,GLS Odonata,White,BTG WINE,Wine on Premise,15.00,1.0,false
Los Gatos,15,4/24/24 2:09 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,15,4/24/24 2:09 PM,Pecorino Sole di Sicilia con zafferano,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,5,4/24/24 2:14 PM,BTL BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,5,4/24/24 2:14 PM,BTL Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,16,4/24/24 2:15 PM,Piave Vecchio,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,16,4/24/24 2:15 PM,Quadratto Perfetto,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,16,4/24/24 2:15 PM,Cacio di Bosco al Tartfuo,FORMAGGI,FOOD,Food,6.00,1.0,false
Los Gatos,16,4/24/24 2:15 PM,Mista,INSALATE,FOOD,Food,13.00,1.0,false
Los Gatos,16,4/24/24 2:16 PM,Gorgonzola Salad,INSALATE,FOOD,Food,34.00,2.0,false
Los Gatos,16,4/24/24 2:16 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,16,4/24/24 2:16 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,16,4/24/24 2:16 PM,Sparkling Water,N/A Beverages,BEVERAGES,NA Beverage,7.50,1.0,false
Los Gatos,18,4/24/24 2:25 PM,Sinfonia (Mezzo),PROPOSTA DELLA CASA,FOOD,Food,42.00,1.0,false
Los Gatos,18,4/24/24 2:25 PM,Gorgonzola Salad,INSALATE,FOOD,Food,17.00,1.0,false
Los Gatos,15,4/24/24 2:27 PM,Venison Berkshire Pork,SALUMI,FOOD,Food,8.00,1.0,false
Los Gatos,13,4/24/24 2:30 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,13,4/24/24 2:30 PM,Funghi,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,14,4/24/24 2:43 PM,Pane Bianco,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,16,4/24/24 2:45 PM,Open On Prem Wine,MISC,WINE,Wine on Premise,12.00,1.0,false
Los Gatos,14,4/24/24 3:16 PM,GLS Odonata,White,BTG WINE,Wine on Premise,30.00,2.0,false
Los Gatos,14,4/24/24 3:16 PM,Half Odonata chardonay,White,BTG WINE,Wine on Premise,7.50,1.0,false
Los Gatos,15,4/24/24 3:21 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,26.00,2.0,false
Los Gatos,15,4/24/24 3:21 PM,GLS Paolo Cali Nero,Red,BTG WINE,Wine on Premise,30.00,2.0,false
Los Gatos,18,4/24/24 3:22 PM,Sfogliatelle,DOLCI,FOOD,Food,10.00,1.0,false
Los Gatos,18,4/24/24 3:34 PM,GLS L'Arco Rosso Veronese,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,18,4/24/24 3:34 PM,GLS Brady Cab,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,18,4/24/24 3:34 PM,GLS The Climber Red Blend,Red,BTG WINE,Wine on Premise,48.00,2.0,false
Los Gatos,19,4/24/24 4:08 PM,RET L'Arco Rosso Veronese,Red,BTG WINE,Wine on Premise,27.00,1.0,false
Los Gatos,20,4/24/24 4:15 PM,GLS Monteci Bardolino Rose 21,Rose,BTG WINE,Wine on Premise,0.00,1.0,false
Los Gatos,20,4/24/24 4:15 PM,GLS Monticello Pinot Noir,Red,BTG WINE,Wine on Premise,0.00,1.0,false
Los Gatos,21,4/24/24 4:24 PM,GLS Lini Lambrusco,Sparkling,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,21,4/24/24 4:24 PM,GLS Sables d'Azur,Rose,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,21,4/24/24 4:25 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,22,4/24/24 4:26 PM,GLS Monteci Bardolino Rose 21,Rose,BTG WINE,Wine on Premise,24.00,2.0,false
Los Gatos,21,4/24/24 4:47 PM,GLS Sables d'Azur,Rose,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,21,4/24/24 4:49 PM,GLS Lini Lambrusco,Sparkling,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,21,4/24/24 4:51 PM,Cacio e Pepe,PASTA/ENTREES,FOOD,Food,19.00,1.0,false
Los Gatos,23,4/24/24 5:23 PM,BTL Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,23,4/24/24 5:23 PM,BTL Montpelier Syrah 19,Red,BTG WINE,Wine on Premise,18.00,1.0,false
Los Gatos,24,4/24/24 5:23 PM,Sparkling Water,N/A Beverages,BEVERAGES,NA Beverage,7.50,1.0,false
Los Gatos,23,4/24/24 5:26 PM,Ricchezza (Picollo),PROPOSTA DELLA CASA,FOOD,Food,35.00,1.0,false
Los Gatos,24,4/24/24 5:35 PM,Truffolina,FORMAGGI,FOOD,Food,6.00,1.0,false
Los Gatos,24,4/24/24 5:35 PM,Pecorino Sole di Sicilia con zafferano,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,24,4/24/24 5:35 PM,Pecorino Sole di Sicilia con pistachio in crosta,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,24,4/24/24 5:35 PM,Pecorino Oro Antico Riserva,FORMAGGI,FOOD,Food,5.50,1.0,false
Los Gatos,24,4/24/24 5:35 PM,Cacio e Pepe,PASTA/ENTREES,FOOD,Food,19.00,1.0,false
Los Gatos,24,4/24/24 5:35 PM,Prosciutto Bruschetta,SFIZI,FOOD,Food,20.00,1.0,false
Los Gatos,24,4/24/24 5:35 PM,Hot Tea,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,24,4/24/24 5:37 PM,Black Truffle Honey,ACCOMPAGNAMENTI,FOOD,Food,7.00,1.0,false
Los Gatos,24,4/24/24 5:37 PM,Wine Soaked Fig Spread,ACCOMPAGNAMENTI,FOOD,Food,7.00,1.0,false
Los Gatos,24,4/24/24 5:46 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,24,4/24/24 5:46 PM,Mista,INSALATE,FOOD,Food,13.00,1.0,false
Los Gatos,24,4/24/24 5:46 PM,GLS Big Basin Pinot,Red,BTG WINE,Wine on Premise,18.00,1.0,false
Los Gatos,25,4/24/24 5:53 PM,GLS Cuatro Rayas Tempranillo,Red,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,25,4/24/24 5:53 PM,GLS Borgo Paglianetto Verdicchio,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,25,4/24/24 5:53 PM,Mista,INSALATE,FOOD,Food,13.00,1.0,false
Los Gatos,25,4/24/24 5:53 PM,Calabrese Shrimp,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,25,4/24/24 5:53 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,27,4/24/24 6:05 PM,Single Meatball,SIDES,FOOD,Food,7.00,1.0,false
Los Gatos,27,4/24/24 6:05 PM,GLS Paolo Cali Nero,Red,BTG WINE,Wine on Premise,15.00,1.0,false
Los Gatos,28,4/24/24 6:06 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,27.00,1.0,false
Los Gatos,28,4/24/24 6:06 PM,"Peroni, Lager",Beer,BEVERAGES,Bottled Beer,6.00,1.0,false
Los Gatos,25,4/24/24 6:15 PM,GLS LCN Nebbiolo,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,29,4/24/24 6:25 PM,DD Prosciutto Bruschetta,DOORDASH,FOOD,Food,22.00,1.0,false
Los Gatos,29,4/24/24 6:25 PM,DD Classic Bruschetta,DOORDASH,FOOD,Food,20.00,1.0,false
Los Gatos,29,4/24/24 6:25 PM,DD Lasagne,DOORDASH,FOOD,Food,22.00,1.0,false
Los Gatos,24,4/24/24 6:27 PM,GLS Big Basin Pinot,Red,BTG WINE,Wine on Premise,18.00,1.0,false
Los Gatos,25,4/24/24 6:33 PM,GLS Paolo Cali Nero,Red,BTG WINE,Wine on Premise,15.00,1.0,false
Los Gatos,25,4/24/24 6:33 PM,Pecorino Sole di Sicilia con zafferano,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,28,4/24/24 6:34 PM,GLS The Climber Red Blend,Red,BTG WINE,Wine on Premise,24.00,1.0,false
Los Gatos,30,4/24/24 6:37 PM,Colossal California,Flights,BTG WINE,Wine on Premise,30.00,1.0,false
Los Gatos,30,4/24/24 6:37 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,30,4/24/24 6:37 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,30,4/24/24 6:37 PM,DiStefano Burrata,SFIZI,FOOD,Food,23.00,1.0,false
Los Gatos,24,4/24/24 6:38 PM,Tiramisu,DOLCI,FOOD,Food,14.00,1.0,false
Los Gatos,31,4/24/24 6:59 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,38.40,2.0,false
Los Gatos,31,4/24/24 6:59 PM,Calabrese Lo Riscaldo,PANINI,FOOD,Food,13.60,1.0,false
Los Gatos,32,4/24/24 7:03 PM,Kids Pasta,PASTA/ENTREES,FOOD,Food,8.00,1.0,false
Los Gatos,32,4/24/24 7:13 PM,GALV Organic Lemon Soda,N/A Beverages,BEVERAGES,NA Beverage,6.00,1.0,false
Los Gatos,32,4/24/24 7:13 PM,Pomm Galv,N/A Beverages,BEVERAGES,NA Beverage,6.00,1.0,false
Los Gatos,30,4/24/24 7:25 PM,Prosciutto Bruschetta,SFIZI,FOOD,Food,20.00,1.0,false
Los Gatos,30,4/24/24 7:25 PM,Duvel Belgian Ale,Beer,BEVERAGES,Bottled Beer,10.00,1.0,false
Los Gatos,30,4/24/24 7:25 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,33,4/24/24 7:25 PM,DD Lasagne,DOORDASH,FOOD,Food,32.00,1.0,false
Los Gatos,34,4/24/24 7:39 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,true
Los Gatos,34,4/24/24 7:39 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,19.00,1.0,false
Los Gatos,34,4/24/24 7:39 PM,GLS LCN Nebbiolo,Red,BTG WINE,Wine on Premise,12.80,1.0,false
Los Gatos,35,4/24/24 7:46 PM,BTL Brick & Mortar Pinot,Red A-K,WINE,Retail Wine,30.00,1.0,false
Los Gatos,35,4/24/24 7:46 PM,3 Olive Sampler,SFIZI,FOOD,Food,5.50,1.0,false
Los Gatos,35,4/24/24 7:46 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,10.50,1.0,false
Los Gatos,35,4/24/24 7:46 PM,Cacio e Pepe,PASTA/ENTREES,FOOD,Food,19.00,1.0,true
Los Gatos,30,4/24/24 7:46 PM,"Deschutes, Fresh Squeezed IPA",Beer,BEVERAGES,Bottled Beer,8.00,1.0,false
Los Gatos,30,4/24/24 7:46 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,35,4/24/24 7:57 PM,Gorgonzola Salad,INSALATE,FOOD,Food,8.50,1.0,false
Los Gatos,34,4/24/24 8:02 PM,Aglio e Olio,Wine Wednesday,FOOD,Food,12.00,1.0,false
Los Gatos,35,4/24/24 8:13 PM,Sfogliatelle,DOLCI,FOOD,Food,5.00,1.0,false
Los Gatos,35,4/24/24 8:51 PM,Cacio E Pepe,Wine Wednesday,FOOD,Food,6.00,1.0,false
Los Gatos,35,4/24/24 8:51 PM,RET L'Arco Rosso Veronese,Red,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,1,4/25/24 12:27 PM,Ricchezza (Picollo),PROPOSTA DELLA CASA,FOOD,Food,35.00,1.0,false
Los Gatos,1,4/25/24 12:32 PM,Colossal California,Flights,BTG WINE,Wine on Premise,30.00,1.0,false
Los Gatos,3,4/25/24 12:41 PM,Spring Rav,,,Food,21.00,1.0,false
Los Gatos,3,4/25/24 12:41 PM,Marzano Barolo,HEIRLOOM MENU,FOOD,Food,36.00,2.0,false
Los Gatos,3,4/25/24 12:41 PM,Pecorino Sole di Sicilia con zafferano,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,3,4/25/24 12:42 PM,Iced Tea,N/A Beverages,BEVERAGES,NA Beverage,4.00,1.0,false
Los Gatos,3,4/25/24 12:42 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,4,4/25/24 12:44 PM,BTL Fornaci Gavi,White,BTG WINE,Wine on Premise,26.00,1.0,false
Los Gatos,1,4/25/24 12:45 PM,Carbonara,PASTA/ENTREES,FOOD,Food,34.00,1.0,false
Los Gatos,4,4/25/24 12:51 PM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,4,4/25/24 12:51 PM,Parmegiano Reggiano,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,4,4/25/24 12:51 PM,Piave Vecchio,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,4,4/25/24 12:51 PM,Balsamic Glaze,ACCOMPAGNAMENTI,FOOD,Food,7.00,1.0,false
Los Gatos,4,4/25/24 12:51 PM,Wildflower Honey,ACCOMPAGNAMENTI,FOOD,Food,5.00,1.0,false
Los Gatos,9,4/25/24 1:02 PM,GLS Fornaci Gavi,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,5,4/25/24 1:02 PM,Caesar,INSALATE,FOOD,Food,0.00,1.0,false
Los Gatos,3,4/25/24 1:07 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,6,4/25/24 1:37 PM,Caprese Panini,PANINI,FOOD,Food,17.00,1.0,false
Los Gatos,6,4/25/24 1:37 PM,Diet Coke,N/A Beverages,BEVERAGES,NA Beverage,8.00,2.0,false
Los Gatos,7,4/25/24 1:43 PM,Caesar,INSALATE,FOOD,Food,30.00,1.0,false
Los Gatos,7,4/25/24 1:43 PM,Calabrese Lo Riscaldo,PANINI,FOOD,Food,17.00,1.0,false
Los Gatos,3,4/25/24 1:45 PM,HLF Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,6.50,1.0,false
Los Gatos,4,4/25/24 1:48 PM,Diavola,SFIZI,FOOD,Food,25.00,1.0,false
Los Gatos,7,4/25/24 2:28 PM,GLS Maria Bonito Vinho Verde,White,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,7,4/25/24 2:28 PM,"Deschutes, Fresh Squeezed IPA",Beer,BEVERAGES,Bottled Beer,8.00,1.0,false
Los Gatos,11,4/25/24 2:31 PM,Caesar,INSALATE,FOOD,Food,36.00,2.0,false
Los Gatos,11,4/25/24 2:31 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,36.00,2.0,false
Los Gatos,11,4/25/24 2:31 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,42.00,2.0,false
Los Gatos,11,4/25/24 2:36 PM,BTL BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,50.00,1.0,false
Los Gatos,12,4/25/24 3:47 PM,GLS Maria Bonito Vinho Verde,White,BTG WINE,Wine on Premise,24.00,2.0,false
Los Gatos,12,4/25/24 4:13 PM,Crostini Sampler,CROSTINI,FOOD,Food,21.00,1.0,false
Los Gatos,12,4/25/24 4:13 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,12,4/25/24 4:26 PM,GLS Maria Bonito Vinho Verde,White,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,13,4/25/24 4:33 PM,Gluten Free Bread,ACCOMPAGNAMENTI,FOOD,Food,5.00,1.0,false
Los Gatos,13,4/25/24 4:33 PM,Wildflower Honey,ACCOMPAGNAMENTI,FOOD,Food,5.00,1.0,false
Los Gatos,13,4/25/24 4:33 PM,Piave Vecchio,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,13,4/25/24 4:33 PM,Robiola Bosina,FORMAGGI,FOOD,Food,6.50,1.0,false
Los Gatos,13,4/25/24 4:33 PM,Fontina Aosta,FORMAGGI,FOOD,Food,5.00,1.0,false
Los Gatos,13,4/25/24 4:33 PM,GLS Brady Cab,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,13,4/25/24 4:34 PM,GLS Casale Marchese Quatro,White,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,13,4/25/24 4:40 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,19.00,1.0,false
Los Gatos,14,4/25/24 4:52 PM,Ricchezza (Picollo),PROPOSTA DELLA CASA,FOOD,Food,35.00,1.0,false
Los Gatos,14,4/25/24 4:52 PM,Caprese Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,14,4/25/24 4:52 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,14,4/25/24 4:53 PM,GLS Lanciola Colli Fiorentini,Red,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,14,4/25/24 4:53 PM,GLS Montpelier Viognier 21,White,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,14,4/25/24 4:53 PM,Eggplant Parm,ITALIAN AMERICAN,FOOD,Food,27.00,1.0,false
Los Gatos,14,4/25/24 4:53 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,13,4/25/24 5:03 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,13,4/25/24 5:03 PM,GLS Brady Cab,Red,BTG WINE,Wine on Premise,32.00,2.0,false
Los Gatos,15,4/25/24 5:06 PM,GLS Montpelier Viognier 21,White,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,15,4/25/24 5:06 PM,GLS Maria Bonito Vinho Verde,White,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,15,4/25/24 5:06 PM,Ricchezza (Picollo),PROPOSTA DELLA CASA,FOOD,Food,35.00,1.0,false
Los Gatos,16,4/25/24 5:14 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,0.00,1.0,false
Los Gatos,17,4/25/24 5:34 PM,GLS Kurt Angerer Gruner,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,13,4/25/24 5:39 PM,Ginger's Carrot Cake Bite,DOLCI,FOOD,Food,4.00,1.0,false
Los Gatos,18,4/25/24 5:42 PM,Tonno with Crostini,SFIZI,FOOD,Food,15.00,1.0,false
Los Gatos,19,4/25/24 5:45 PM,DD Ravioli,DOORDASH,FOOD,Food,26.00,1.0,false
Los Gatos,19,4/25/24 5:45 PM,DD MISTA,DOORDASH,FOOD,Food,15.00,1.0,false
Los Gatos,19,4/25/24 5:45 PM,DD Tonno Panini,DOORDASH,FOOD,Food,18.00,1.0,false
Los Gatos,19,4/25/24 5:45 PM,DD Meatballs,DOORDASH,FOOD,Food,21.00,1.0,false
Los Gatos,19,4/25/24 5:45 PM,DD Classic Bruschetta,DOORDASH,FOOD,Food,20.00,1.0,false
Los Gatos,19,4/25/24 5:45 PM,DD Sausage & Peppers,DOORDASH,FOOD,Food,19.00,1.0,false
Los Gatos,19,4/25/24 5:45 PM,DD Prosciutto Bruschetta,DOORDASH,FOOD,Food,22.00,1.0,false
Los Gatos,19,4/25/24 5:45 PM,DD Salmone,DOORDASH,FOOD,Food,32.00,1.0,false
Los Gatos,17,4/25/24 5:46 PM,GLS Lini Lambrusco,Sparkling,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,20,4/25/24 5:55 PM,GLS The Climber Red Blend,Red,BTG WINE,Wine on Premise,24.00,1.0,false
Los Gatos,17,4/25/24 5:55 PM,Crostini Sampler,CROSTINI,FOOD,Food,16.00,1.0,false
Los Gatos,17,4/25/24 5:55 PM,3 Olive Sampler,SFIZI,FOOD,Food,11.00,1.0,false
Los Gatos,17,4/25/24 5:55 PM,Tonno Insalate,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,21,4/25/24 5:56 PM,BTL Barnier Rose Champagne,Sparkling,BTG WINE,Wine on Premise,66.00,1.0,false
Los Gatos,21,4/25/24 5:56 PM,Caesar,INSALATE,FOOD,Food,18.00,1.0,false
Los Gatos,21,4/25/24 5:56 PM,Piccante,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,22,4/25/24 6:03 PM,GLS Odonata,White,BTG WINE,Wine on Premise,30.00,2.0,false
Los Gatos,22,4/25/24 6:03 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,26.00,2.0,false
Los Gatos,22,4/25/24 6:03 PM,Blood Orange,N/A Beverages,BEVERAGES,NA Beverage,6.00,1.0,false
Los Gatos,22,4/25/24 6:03 PM,Pomm Galv,N/A Beverages,BEVERAGES,NA Beverage,6.00,1.0,false
Los Gatos,23,4/25/24 6:04 PM,Ignalata burrata,SFIZI,FOOD,Food,20.00,1.0,true
Los Gatos,21,4/25/24 6:05 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,21,4/25/24 6:05 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,20,4/25/24 6:05 PM,GLS The Climber Red Blend,Red,BTG WINE,Wine on Premise,24.00,1.0,false
Los Gatos,21,4/25/24 6:06 PM,Classic Bruschetta,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,17,4/25/24 6:09 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,19.00,1.0,false
Los Gatos,24,4/25/24 6:11 PM,GLS Sables d'Azur,Rose,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,24,4/25/24 6:11 PM,GLS Montpelier Syrah 19,Red,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,24,4/25/24 6:11 PM,DiStefano Burrata,SFIZI,FOOD,Food,18.00,1.0,false
Los Gatos,24,4/25/24 6:11 PM,Funghi,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,24,4/25/24 6:11 PM,Bolzano,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,25,4/25/24 6:11 PM,GLS Monticello Chardonnay,White,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,23,4/25/24 6:12 PM,GLS BelleBolle Sparkling Rose,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,23,4/25/24 6:12 PM,GLS Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,13.00,1.0,false
Los Gatos,17,4/25/24 6:12 PM,GLS Monticello Pinot Noir,Red,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,17,4/25/24 6:14 PM,GLS Lini Lambrusco,Sparkling,BTG WINE,Wine on Premise,12.00,1.0,false
Los Gatos,22,4/25/24 6:18 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,22,4/25/24 6:18 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,22,4/25/24 6:18 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,22,4/25/24 6:18 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
Los Gatos,22,4/25/24 6:18 PM,Meatballs,ITALIAN AMERICAN,FOOD,Food,25.00,1.0,false
Los Gatos,26,4/25/24 6:20 PM,DD Aglio,DOORDASH,FOOD,Food,19.00,1.0,false
Los Gatos,26,4/25/24 6:20 PM,DD CAPRESE INSALATE,DOORDASH,FOOD,Food,19.00,1.0,false
Los Gatos,27,4/25/24 6:20 PM,Mushroom Ravioli,PASTA/ENTREES,FOOD,Food,24.00,1.0,false
Los Gatos,27,4/25/24 6:20 PM,Tricolore,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,17,4/25/24 6:21 PM,GLS Kurt Angerer Gruner,White,BTG WINE,Wine on Premise,14.00,1.0,false
Los Gatos,28,4/25/24 6:23 PM,Lasagna Lorenzo,ITALIAN AMERICAN,FOOD,Food,21.00,1.0,false
Los Gatos,28,4/25/24 6:23 PM,BTL Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,29,4/25/24 6:24 PM,BTL Il Colle Orange Prosecco Extra Dry,Sparkling,BTG WINE,Wine on Premise,20.00,1.0,false
Los Gatos,29,4/25/24 6:25 PM,The Alba,PANINI,FOOD,Food,36.00,2.0,false
Los Gatos,27,4/25/24 6:30 PM,GLS LCN Nebbiolo,Red,BTG WINE,Wine on Premise,16.00,1.0,false
Los Gatos,27,4/25/24 6:30 PM,RET LCN Nebbiolo,Red,BTG WINE,Wine on Premise,31.50,1.0,false
Los Gatos,21,4/25/24 6:34 PM,RET Barnier Rose Champagne,Sparkling,BTG WINE,Wine on Premise,118.80,2.0,false
Los Gatos,31,4/25/24 6:36 PM,GLS Poggio Mori Vin Santo Del Chianti,Dessert,BTG WINE,Wine on Premise,25.00,1.0,false
Los Gatos,31,4/25/24 6:36 PM,Bolzano,CROSTINI,FOOD,Food,12.00,1.0,false
Los Gatos,31,4/25/24 6:36 PM,Gorgonzola Salad,INSALATE,FOOD,Food,34.00,2.0,false
Los Gatos,31,4/25/24 6:36 PM,Cacio e Pepe,PASTA/ENTREES,FOOD,Food,19.00,1.0,false
Los Gatos,31,4/25/24 6:36 PM,Aglio e Olio,PASTA/ENTREES,FOOD,Food,18.00,1.0,false
